customer_id,age,gender,region,marital_status,education_level,employment_type,annual_income_lakh,credit_score,years_employed,existing_loans,debt_to_income_ratio,loan_amount_lakh,interest_rate_percent,missed_payments,savings_balance_lakh,loan_purpose,loan_approved
CUST015796,48,Male,North,Married,Bachelor,Self-Employed,13.86,676,22,5,24.61,15.94,12.48,0,7.85,Car,1
CUST015797,46,Female,East,Married,Master,Salaried,6.87,702,5,3,13.8,1,19.76,0,12.63,Car,1
CUST015798,51,Female,North,Married,Bachelor,Salaried,12.42,716,19,2,26.33,10.87,17.64,7,5.05,Home,0
CUST015799,42,Male,West,Single,PhD,Student,5.68,629,13,1,22.07,11.22,10.78,3,10.47,Personal,0
CUST015800,57,Male,East,Married,High School,Business,5.65,513,9,2,41.84,9.52,17.1,0,2.07,Car,0
CUST015801,52,Male,South,Single,Master,Student,15.08,642,8,3,5.62,11.76,8.89,6,13.25,Personal,1
CUST015802,39,Male,East,Single,Master,Salaried,9.54,762,17,5,50.93,17.17,8.18,5,20.38,Home,0
CUST015803,30,Male,West,Married,Master,Student,6.33,662,9,3,58.5,11.6,21.88,3,8.86,Home,0
CUST015804,38,Female,South,Single,Bachelor,Business,6.84,617,17,3,10.18,16.84,9.05,8,7.11,Personal,0
CUST015805,50,Female,West,Married,PhD,Business,4.68,630,15,5,58.48,25.41,7.31,0,8.78,Home,0
CUST015806,55,Male,West,Single,Master,Student,16.28,642,25,4,19.37,1,21.34,6,16.25,Car,1
CUST015807,58,Female,East,Single,Master,Student,6.09,863,25,3,33.5,20.59,15.91,8,5.08,Car,0
CUST015808,55,Male,North,Single,Master,Business,2.51,667,20,3,49.27,23.38,13.4,8,8.93,Personal,0
CUST015809,53,Male,West,Single,Bachelor,Self-Employed,17.06,732,16,2,14.77,7.22,7.81,2,7.66,Education,1
CUST015810,49,Male,West,Single,PhD,Self-Employed,14.48,580,7,0,34.89,24.7,15.76,9,9.82,Personal,0
CUST015811,34,Female,South,Married,PhD,Self-Employed,12.24,834,29,1,43.36,10.52,10.02,0,11.93,Education,1
CUST015812,54,Female,North,Married,Master,Student,26.77,742,23,0,50.34,12.95,18.75,8,12.91,Business,0
CUST015813,25,Male,North,Single,PhD,Self-Employed,15.19,763,1,3,54.18,22.29,11.36,8,8.29,Business,0
CUST015814,51,Male,North,Married,Bachelor,Student,13.73,751,21,2,17.48,21.66,8.6,2,1.05,Car,1
CUST015815,30,Male,West,Married,High School,Student,16.7,690,28,2,48,17.32,18.28,7,11.58,Car,0
CUST015816,38,Female,East,Married,Master,Business,23.33,752,3,0,28.72,10.23,13.66,2,8.24,Car,0
CUST015817,31,Male,South,Single,High School,Student,8.54,725,12,4,9.41,3.06,11.69,0,4.12,Education,1
CUST015818,42,Male,North,Married,Master,Student,8.46,558,27,5,22.67,4.52,20.2,1,0,Business,1
CUST015819,52,Male,South,Married,PhD,Salaried,6.2,669,11,0,16.35,9.43,16.76,8,9.37,Education,0
CUST015820,31,Female,South,Single,Master,Salaried,14.79,664,31,0,29.67,16.78,17.92,5,13.58,Home,1
CUST015821,26,Male,North,Married,Bachelor,Student,21.29,676,0,5,54.1,12.43,17.81,2,7.33,Personal,0
CUST015822,60,Male,West,Single,Master,Salaried,5.51,761,10,2,27.91,3.01,7.75,6,9.57,Personal,0
CUST015823,23,Male,North,Married,PhD,Student,16.51,655,34,2,16.72,7.13,10.59,1,8.68,Business,1
CUST015824,21,Male,East,Married,Master,Student,12.46,783,3,4,26.05,28.59,12.62,2,8,Business,0
CUST015825,31,Male,East,Single,Master,Student,16.55,592,30,5,31.68,12.75,14.1,3,1.02,Personal,0
CUST015826,36,Female,West,Married,High School,Self-Employed,6.4,692,6,2,20.7,22.44,6.06,0,2.53,Business,0
CUST015827,21,Female,South,Single,Bachelor,Business,7.72,637,9,5,12.08,25.62,13.48,9,0,Business,0
CUST015828,44,Male,South,Married,Master,Student,7.11,598,29,3,40.13,15.93,20.64,6,15.28,Personal,0
CUST015829,32,Male,West,Married,Master,Business,6.54,645,3,1,44.57,16.51,6.44,0,0,Education,0
CUST015830,48,Male,South,Single,High School,Salaried,13.59,682,14,5,14.12,15.97,19.35,0,22.69,Education,1
CUST015831,28,Male,North,Single,Master,Student,15.96,606,28,3,54.24,11.89,10.29,8,3.64,Home,0
CUST015832,27,Female,West,Married,High School,Business,15.34,475,21,4,25.63,18.13,19.92,4,0.14,Education,0
CUST015833,22,Female,East,Married,High School,Salaried,13.51,686,1,1,52.75,18.75,13.72,1,9.25,Home,0
CUST015834,33,Female,South,Married,PhD,Self-Employed,13.22,750,14,4,7.93,18.19,11.93,5,6.35,Personal,1
CUST015835,30,Female,West,Single,Master,Salaried,7.79,708,23,5,33.95,12.31,12.47,8,17.36,Business,0
CUST015836,52,Female,West,Married,High School,Student,7.82,586,23,2,23.45,19.03,12.58,3,11.55,Home,0
CUST015837,58,Male,East,Married,PhD,Self-Employed,15.88,689,0,4,52.51,7.15,17.17,1,15.59,Business,0
CUST015838,52,Female,South,Married,High School,Business,15.96,695,30,0,20.67,1.36,18.4,8,6.18,Home,1
CUST015839,29,Female,East,Single,High School,Self-Employed,14.26,650,28,2,57.61,22.66,7.05,5,13.21,Car,0
CUST015840,35,Male,North,Married,High School,Business,11.82,717,28,5,10.62,1.34,10.98,1,0.9,Home,1
CUST015841,51,Male,West,Single,Bachelor,Business,2,674,18,5,34.86,17.06,15.44,7,0,Car,0
CUST015842,43,Female,West,Married,Master,Salaried,11.75,787,26,1,37.76,25.86,11.23,7,9.55,Car,0
CUST015843,23,Male,East,Single,Master,Student,15.11,595,20,5,53.48,14.96,17.93,5,2.6,Education,0
CUST015844,33,Female,West,Single,Bachelor,Salaried,6.23,671,8,1,32.47,33.79,13.14,1,2.54,Business,0
CUST015845,41,Female,South,Married,PhD,Student,21.84,766,27,1,46.07,24.63,16.88,0,11.79,Car,1
CUST015846,53,Male,West,Single,Master,Salaried,10.24,660,34,1,34.32,16,9.4,7,6.49,Home,0
CUST015847,56,Female,West,Single,High School,Self-Employed,14.81,600,9,3,36.45,16.09,18.04,6,9.47,Personal,0
CUST015848,26,Male,North,Single,Master,Business,16.57,688,11,1,21.74,15.54,15.42,9,7.62,Education,0
CUST015849,46,Male,East,Single,High School,Salaried,10.39,844,5,0,16.91,10.94,12.09,6,3,Education,0
CUST015850,55,Female,North,Married,High School,Self-Employed,11.25,708,33,5,55.15,15.48,17.13,0,16.77,Home,0
CUST015851,23,Female,West,Single,High School,Business,7.72,630,7,0,28.76,10.56,13.29,8,8.12,Business,0
CUST015852,48,Male,South,Married,High School,Business,13.74,609,26,4,52.98,1,6.05,5,0.07,Personal,0
CUST015853,40,Female,West,Single,Bachelor,Student,8.27,735,8,2,35.56,13.68,8.49,6,8.03,Business,0
CUST015854,51,Male,North,Married,Master,Salaried,13.69,579,9,4,42.38,20.68,21.64,4,2.02,Home,0
CUST015855,50,Female,North,Single,Master,Student,14.92,837,30,0,46.8,11.95,8.23,5,0,Personal,0
CUST015856,38,Female,East,Single,Bachelor,Student,18.06,818,10,2,23.15,2.39,12.25,6,2.04,Education,0
CUST015857,23,Male,East,Single,High School,Salaried,17.45,706,18,3,11.38,18.24,9.2,7,12.62,Personal,1
CUST015858,38,Female,East,Single,Bachelor,Self-Employed,17.11,651,25,5,21.04,13.46,21.38,0,5.81,Home,1
CUST015859,43,Female,East,Married,High School,Student,8.26,819,20,0,16.39,10.25,9.75,6,9.62,Business,0
CUST015860,42,Male,West,Single,Master,Business,2,824,20,3,33.67,19,14.43,0,11.82,Car,0
CUST015861,33,Male,South,Married,Bachelor,Student,18.13,785,22,2,22.71,27.38,13.34,3,8.7,Car,1
CUST015862,26,Male,North,Single,Master,Self-Employed,8.98,832,31,5,28.94,16.4,14.27,7,6.91,Home,0
CUST015863,28,Male,West,Single,Master,Student,15.65,623,15,3,41.74,4.92,19.21,9,5.32,Car,0
CUST015864,45,Female,East,Single,Bachelor,Salaried,11.11,628,14,0,29.12,4.75,17.76,8,11.04,Home,0
CUST015865,47,Male,East,Married,High School,Self-Employed,16.47,641,2,2,10.55,17.49,19.98,7,8.69,Education,0
CUST015866,56,Female,West,Single,Master,Business,17.52,875,30,3,59.87,4.15,14.22,8,0.46,Home,0
CUST015867,37,Male,South,Single,PhD,Salaried,15.36,666,1,0,13.84,1,18.73,2,3.04,Home,1
CUST015868,23,Female,South,Single,PhD,Business,9.11,577,0,4,39.72,16.06,7.81,6,1.75,Education,0
CUST015869,52,Female,North,Single,High School,Business,10.92,684,28,4,27.1,20.63,15.89,5,13.13,Business,0
CUST015870,44,Male,South,Single,High School,Self-Employed,18.03,656,18,2,46.97,28.44,21.23,2,7.57,Education,0
CUST015871,46,Female,East,Married,PhD,Business,8.47,702,11,3,50.29,7.86,18.73,7,7.81,Business,0
CUST015872,60,Male,West,Single,High School,Self-Employed,21,735,5,3,16.2,6.7,17.01,2,16.57,Education,1
CUST015873,28,Male,West,Single,Master,Self-Employed,10.93,676,26,2,18.43,15.24,15.21,1,8.11,Business,1
CUST015874,58,Female,East,Married,Master,Self-Employed,12.69,723,31,4,45.48,20.34,18.47,3,15.58,Car,0
CUST015875,54,Female,South,Single,Bachelor,Business,14.42,600,7,2,57.23,22.89,19.03,6,11.19,Business,0
CUST015876,48,Male,West,Married,Bachelor,Salaried,8.91,597,24,0,52.1,18.16,19.82,5,1.53,Personal,0
CUST015877,22,Female,North,Married,Master,Salaried,8.82,787,1,5,51.41,5.91,19.4,1,15.16,Home,0
CUST015878,58,Male,South,Married,PhD,Salaried,6.75,687,30,4,36.46,27.35,20.43,9,8.66,Education,0
CUST015879,39,Female,North,Married,PhD,Business,16.09,656,20,5,45.27,17.46,17.67,2,4.92,Personal,0
CUST015880,32,Female,West,Single,PhD,Salaried,17.94,651,26,5,29.16,24.2,21.87,9,3.28,Business,0
CUST015881,45,Male,North,Married,Master,Business,8.09,698,33,2,19.13,23.81,16.17,8,3.81,Business,0
CUST015882,29,Male,North,Married,Bachelor,Salaried,5.62,672,7,4,28.21,21.41,7.24,2,9.8,Car,0
CUST015883,28,Male,East,Married,PhD,Business,2.61,709,22,0,46.42,16.24,21.83,2,4.58,Education,0
CUST015884,52,Male,South,Married,PhD,Self-Employed,10.78,710,22,5,20.36,1,7.34,0,5.17,Personal,1
CUST015885,35,Male,West,Married,Bachelor,Self-Employed,7.45,460,3,4,12.54,2.09,15.68,9,10.59,Personal,0
CUST015886,57,Female,East,Married,PhD,Self-Employed,10.19,673,11,2,40.86,25.85,10.41,4,3.06,Home,0
CUST015887,23,Female,North,Married,PhD,Salaried,19.6,559,24,3,44.24,3.12,13.31,2,7.52,Car,0
CUST015888,39,Male,West,Single,Master,Student,20.31,571,24,4,33.33,26.9,13.4,9,13.15,Home,0
CUST015889,24,Male,South,Single,Master,Student,13.81,726,22,4,15.76,8.2,8.76,5,12.46,Business,1
CUST015890,57,Male,West,Single,High School,Business,14.24,679,28,4,33.42,19.55,14.92,1,5.54,Business,1
CUST015891,41,Male,East,Single,PhD,Self-Employed,14.15,678,7,3,21.59,7.35,9.12,0,9.52,Car,1
CUST015892,42,Female,East,Married,Master,Student,12.57,661,23,4,25.36,12.01,8.45,9,7.29,Education,0
CUST015893,45,Female,North,Married,Master,Student,14.67,764,16,5,29.51,19.01,9.4,9,0,Car,0
CUST015894,48,Male,East,Married,Bachelor,Self-Employed,9.32,704,28,0,56.01,5.43,12.49,0,3.72,Home,0
CUST015895,41,Male,West,Single,High School,Self-Employed,14.93,584,11,0,59.64,15.42,12.14,7,8.32,Business,0
CUST015896,44,Male,North,Single,High School,Student,16.3,686,23,5,35.67,18.27,14.72,0,17.17,Education,1
CUST015897,23,Female,South,Single,Bachelor,Salaried,13.83,730,14,2,27.08,23.79,20.99,9,15.48,Business,0
CUST015898,25,Female,West,Married,PhD,Salaried,17.06,612,12,5,10.59,19.91,16.88,7,9.88,Home,0
CUST015899,24,Male,East,Single,Bachelor,Salaried,9.22,584,28,3,38.4,21.82,17.38,0,22.95,Home,1
CUST015900,45,Male,North,Single,Master,Business,13.05,735,3,0,43.29,1,15.38,7,9.95,Car,0
CUST015901,32,Male,West,Single,Master,Salaried,15.03,617,27,3,55.13,1,15.64,8,14.24,Car,0
CUST015902,26,Male,North,Married,Bachelor,Self-Employed,13.53,861,33,1,46.12,26.51,6.42,9,0,Car,0
CUST015903,32,Female,West,Single,Master,Business,14.68,611,16,0,58.79,13.3,6.32,6,11.76,Car,0
CUST015904,51,Male,North,Single,Bachelor,Self-Employed,9.91,667,9,5,5.82,5.31,7.48,1,4.83,Business,1
CUST015905,33,Female,North,Single,Master,Self-Employed,14.98,683,34,2,50.17,14.09,7.04,1,17.26,Education,1
CUST015906,57,Female,North,Married,High School,Self-Employed,13.28,525,8,3,11.13,9.4,7.38,4,13.04,Personal,1
CUST015907,52,Female,North,Single,PhD,Student,17.97,615,26,3,20.81,10.82,21.65,4,10.44,Home,1
CUST015908,21,Female,North,Married,Master,Salaried,7.77,757,30,3,29.03,16.23,7.56,9,15.55,Car,0
CUST015909,44,Male,West,Single,Master,Salaried,10.17,836,20,5,14.15,18.34,19.95,6,8.79,Home,1
CUST015910,48,Male,West,Single,Master,Salaried,16.57,598,11,5,10.23,11.43,11.21,5,12.11,Car,1
CUST015911,53,Female,South,Single,Bachelor,Salaried,3.44,668,25,0,16.5,14.3,8.96,1,3.7,Car,1
CUST015912,37,Male,North,Married,Bachelor,Salaried,10.41,755,18,3,9.53,19.96,12.42,9,11.94,Personal,0
CUST015913,45,Male,South,Married,PhD,Business,10.96,633,1,2,57.8,17.05,15.43,6,11.01,Education,0
CUST015914,32,Male,East,Single,Bachelor,Student,6.57,601,26,5,7.21,11.72,19.07,0,19.39,Personal,1
CUST015915,51,Male,South,Single,PhD,Self-Employed,13.65,709,32,3,51.36,12.39,6.54,4,7.02,Personal,0
CUST015916,45,Female,East,Married,PhD,Student,9.87,656,31,0,44.65,9.01,6.12,4,14.4,Education,0
CUST015917,22,Male,East,Married,PhD,Business,9.77,769,13,4,49.94,20.95,19.35,7,18.49,Education,0
CUST015918,32,Male,South,Single,PhD,Student,9.35,780,10,1,39.34,21.07,20.22,6,10.85,Home,0
CUST015919,40,Female,East,Single,Master,Self-Employed,7.42,604,5,0,57.15,18.97,14.99,4,12.64,Car,0
CUST015920,47,Female,North,Single,High School,Business,11.04,512,27,2,57.27,28.86,11.69,0,11.04,Business,0
CUST015921,52,Male,North,Married,Bachelor,Self-Employed,13.76,678,26,1,31.26,13.05,11.01,9,9.96,Personal,0
CUST015922,57,Male,East,Married,Bachelor,Salaried,12.52,730,27,2,18.06,26.56,6.85,8,0.68,Home,0
CUST015923,23,Male,East,Married,Bachelor,Student,2,551,14,2,27.71,20.78,15.83,6,8.11,Education,0
CUST015924,42,Male,North,Single,High School,Self-Employed,23.24,631,6,1,13.57,5.36,18.4,6,0,Business,0
CUST015925,58,Male,West,Single,PhD,Self-Employed,11.62,773,29,1,5.4,17.14,6.09,3,8.94,Personal,1
CUST015926,59,Female,South,Married,High School,Student,18.44,684,8,0,19.92,21.73,9.33,8,7.76,Home,0
CUST015927,60,Female,South,Single,PhD,Business,4.72,612,18,5,41.94,12.36,9.43,9,17.29,Car,0
CUST015928,50,Female,South,Single,High School,Student,9.63,754,32,4,26.6,29.55,10.37,8,16.34,Education,0
CUST015929,39,Female,North,Married,PhD,Business,11.03,621,14,5,49.79,4.51,15.3,0,13.87,Business,0
CUST015930,33,Female,South,Single,Bachelor,Student,7.98,729,11,1,34.54,22.46,17.8,0,4.77,Car,0
CUST015931,51,Male,South,Single,Bachelor,Self-Employed,19.46,656,30,0,51.6,11.19,9.31,2,0,Personal,0
CUST015932,22,Female,West,Single,High School,Student,10.27,632,20,3,48.38,8.89,11.13,7,16.59,Personal,0
CUST015933,46,Female,South,Single,Bachelor,Self-Employed,17.31,664,5,3,55.15,15.97,13.97,8,5.7,Home,0
CUST015934,35,Female,East,Married,PhD,Salaried,8.66,498,0,1,47.83,10.81,14.24,3,0.64,Business,0
CUST015935,27,Male,North,Single,PhD,Salaried,11.75,709,6,3,15.16,27.55,10.75,8,6,Home,0
CUST015936,34,Male,North,Married,Master,Business,6.85,709,4,2,44.9,8.86,6.07,7,9.15,Business,0
CUST015937,50,Female,East,Married,High School,Student,14.11,715,5,3,49.51,12.59,17.61,3,8.24,Business,0
CUST015938,28,Male,South,Married,Bachelor,Student,13.13,647,23,3,24.81,10.12,10.31,2,13.42,Home,1
CUST015939,45,Male,North,Single,High School,Business,14.03,552,30,3,57.81,17.27,19.82,2,7.88,Car,0
CUST015940,43,Female,East,Married,PhD,Business,11.55,677,23,2,47.29,20.18,14.21,2,4.82,Business,0
CUST015941,34,Female,East,Single,PhD,Student,20.88,556,3,5,44.81,2.3,8.28,6,7.15,Car,0
CUST015942,45,Male,North,Single,High School,Business,11.05,540,24,1,13.64,10.87,18.31,3,17.65,Personal,1
CUST015943,59,Female,East,Married,Master,Business,18.32,707,23,5,32.83,11.36,15.93,5,16.73,Car,1
CUST015944,25,Male,South,Single,Master,Salaried,12.78,706,3,1,22.85,7.6,17.95,5,3.87,Personal,0
CUST015945,22,Male,South,Married,Bachelor,Business,9.02,583,4,1,23.21,12.96,20.95,0,15.55,Personal,0
CUST015946,43,Female,South,Single,PhD,Student,15.28,557,31,1,45.78,16.52,17.21,2,11.57,Business,0
CUST015947,35,Female,North,Married,High School,Salaried,14.89,739,21,3,22.08,26.07,15.32,4,19.58,Business,1
CUST015948,50,Female,North,Single,Master,Business,6.01,665,1,4,28.72,15.4,21.31,2,12.76,Personal,0
CUST015949,53,Female,West,Married,PhD,Business,8.88,691,24,4,18.29,15.38,19.91,5,7.02,Home,0
CUST015950,34,Female,South,Married,PhD,Salaried,2,638,27,1,8.35,21.48,13.71,8,4.57,Personal,0
CUST015951,48,Male,South,Married,PhD,Student,7.61,612,28,1,27.95,10.65,18.68,6,0,Business,0
CUST015952,57,Female,East,Single,Master,Self-Employed,11.54,530,14,0,54.14,14.47,6.19,6,12.35,Car,0
CUST015953,25,Female,South,Single,Master,Self-Employed,16.8,789,1,4,54.89,16.58,9.3,6,16.2,Car,0
CUST015954,21,Female,East,Single,PhD,Self-Employed,9.31,787,33,1,24.15,23.52,10.33,1,3.1,Business,1
CUST015955,47,Female,North,Single,High School,Business,5.5,661,5,1,48.63,15.11,11.6,2,11.21,Home,0
CUST015956,53,Male,West,Single,PhD,Student,13.57,769,32,1,9.69,8.5,7.61,6,12.06,Education,1
CUST015957,26,Male,West,Married,PhD,Self-Employed,14.25,743,7,5,27.78,14.75,11.24,7,14.82,Car,0
CUST015958,47,Female,West,Single,Bachelor,Business,15.68,603,20,2,27.41,11.59,9.47,2,5.46,Personal,1
CUST015959,59,Female,West,Single,Master,Salaried,20.22,646,3,2,31.11,15.4,9.5,6,13.37,Home,0
CUST015960,47,Male,North,Single,PhD,Self-Employed,29.04,804,19,3,49.47,17,20.82,2,3.73,Home,0
CUST015961,50,Male,West,Single,High School,Salaried,19.11,735,25,5,47.27,1,18.27,8,15.72,Home,0
CUST015962,49,Female,South,Single,Bachelor,Student,11.36,599,4,5,45.34,10.08,17.62,3,7.91,Business,0
CUST015963,44,Female,East,Single,High School,Business,10.56,612,20,2,18.52,19.58,7.17,7,8.74,Education,0
CUST015964,30,Female,South,Married,Master,Business,15.94,777,30,4,33.42,1,11.75,1,8.83,Personal,1
CUST015965,52,Male,South,Married,Bachelor,Self-Employed,5.18,539,10,5,58.83,19.98,11.64,1,10.6,Personal,0
CUST015966,43,Male,South,Married,Master,Student,18.14,680,22,3,51.69,18.86,13.16,1,18.45,Personal,0
CUST015967,53,Male,West,Single,PhD,Salaried,22.64,651,5,1,56.72,21.78,16.08,0,7.41,Business,0
CUST015968,39,Female,North,Married,Bachelor,Self-Employed,12.92,560,19,0,54.87,13.61,21.47,8,9.38,Personal,0
CUST015969,43,Female,West,Single,High School,Student,10.99,720,5,0,56.03,20.5,17.71,8,12.82,Car,0
CUST015970,59,Male,West,Single,Bachelor,Self-Employed,14.27,679,31,0,56.14,13.35,14.16,1,0,Car,0
CUST015971,23,Male,North,Married,Master,Student,16.58,722,15,3,30.97,16.68,15.58,5,0,Home,0
CUST015972,25,Female,North,Single,PhD,Self-Employed,12.55,690,1,3,53.61,7.48,8.45,9,12.25,Business,0
CUST015973,23,Female,North,Single,High School,Self-Employed,26.31,793,28,1,17.98,19.71,12.69,4,11.64,Business,1
CUST015974,53,Male,North,Single,High School,Student,5.75,685,13,3,6.63,1,7.16,8,13.31,Education,0
CUST015975,34,Male,South,Single,Master,Student,6.61,738,3,2,28.91,22.66,17.66,7,0,Home,0
CUST015976,35,Male,North,Single,PhD,Business,11.24,885,21,3,50.45,24.07,17.64,9,5.29,Personal,0
CUST015977,57,Female,South,Single,PhD,Business,11.49,782,29,1,33.37,16.86,13.84,7,14.03,Home,0
CUST015978,39,Male,East,Married,Bachelor,Salaried,14.18,794,4,5,44.96,11.93,21.52,7,12.18,Personal,0
CUST015979,53,Male,West,Single,PhD,Business,16.92,649,25,5,50.05,15.48,12.35,3,10.72,Personal,0
CUST015980,32,Female,South,Single,Bachelor,Salaried,4.33,616,2,0,14.46,1,6.18,4,11.6,Business,0
CUST015981,31,Female,North,Married,PhD,Business,14.43,669,33,3,57.68,17.01,9.48,9,11.6,Home,0
CUST015982,44,Male,West,Single,Master,Self-Employed,8.4,658,14,1,59.71,2.49,15.67,1,0,Business,0
CUST015983,37,Male,South,Married,Master,Self-Employed,20.11,817,15,2,9.06,22,9.54,6,9.96,Home,1
CUST015984,32,Male,East,Married,PhD,Business,2,776,6,1,40.54,20.38,20.99,0,3.27,Car,0
CUST015985,25,Female,South,Single,PhD,Student,8.1,521,34,0,16.48,12.34,11.95,5,2.54,Car,1
CUST015986,24,Male,North,Married,Master,Salaried,8.24,775,17,2,14.86,12.63,6.12,2,1.96,Education,1
CUST015987,52,Male,East,Married,PhD,Salaried,16.89,584,26,1,35.01,10.07,14.46,5,5.68,Business,0
CUST015988,42,Female,East,Married,PhD,Salaried,8.61,786,14,5,22.44,14.17,6.98,4,7.4,Business,0
CUST015989,50,Female,South,Married,High School,Self-Employed,10.27,632,11,3,25.53,1,10.34,5,18.57,Business,0
CUST015990,58,Female,East,Married,High School,Student,11.32,716,30,4,29.58,19.75,6.45,2,5.81,Car,1
CUST015991,58,Male,North,Married,High School,Student,19.19,640,17,1,41.84,21.22,11.76,1,7.04,Education,0
CUST015992,24,Female,South,Single,Master,Student,17.29,747,34,4,25.17,7.6,21.16,7,2.58,Business,1
CUST015993,28,Female,East,Married,Bachelor,Student,12.59,658,4,2,42.27,10.26,17.87,4,5.45,Education,0
CUST015994,24,Male,East,Single,High School,Self-Employed,9.86,607,5,0,25.37,11.75,16.05,7,8.77,Education,0
CUST015995,48,Female,South,Married,PhD,Student,10.48,553,9,4,44.95,1,17.77,4,5.02,Car,0
CUST015996,50,Male,South,Married,Master,Salaried,12.44,672,15,1,27.29,20.78,15.88,6,9.95,Business,0
CUST015997,38,Female,North,Single,PhD,Self-Employed,9.08,888,30,3,25.87,14.69,21.83,4,4.22,Business,1
CUST015998,33,Male,West,Single,Bachelor,Business,15.95,661,11,5,50.17,12.97,20.25,5,8.67,Personal,0
CUST015999,33,Female,East,Married,Bachelor,Salaried,19.83,663,6,2,33.91,2.59,6.86,8,5.6,Education,0
CUST016000,45,Male,East,Married,High School,Salaried,11.84,733,13,3,55.45,23.86,18.82,5,1.17,Car,0
CUST016001,44,Male,South,Married,Master,Business,7.55,763,3,0,35.27,5.34,19.24,5,0,Education,0
CUST016002,27,Female,South,Married,Master,Self-Employed,13.71,719,28,3,29.57,16.7,11.4,7,2.9,Home,0
CUST016003,36,Female,North,Married,PhD,Student,12.77,689,13,3,57.54,22.26,17.32,0,18.01,Car,0
CUST016004,53,Female,West,Married,PhD,Self-Employed,2,613,16,2,31.67,20.88,15.95,8,6.33,Personal,0
CUST016005,40,Female,West,Single,PhD,Salaried,14.02,669,23,0,43.94,2.61,21.46,3,3.57,Home,0
CUST016006,53,Male,North,Married,Bachelor,Self-Employed,14.19,667,10,1,27.16,27.23,17.67,8,16.18,Car,0
CUST016007,45,Female,West,Married,Bachelor,Self-Employed,15.95,637,6,4,50.94,12.09,20.26,7,13.11,Business,0
CUST016008,45,Female,South,Single,Bachelor,Self-Employed,11.88,594,17,5,28.81,13.77,7.69,5,7.83,Car,0
CUST016009,39,Male,West,Single,PhD,Business,15.63,633,18,2,24.17,13.95,7.82,0,6.5,Personal,1
CUST016010,58,Male,East,Married,PhD,Business,17.33,739,20,2,29.36,21.64,16.55,7,14.48,Business,0
CUST016011,51,Female,West,Single,PhD,Student,2.79,556,14,5,34.25,1,11.15,7,9.24,Home,0
CUST016012,50,Male,West,Single,High School,Self-Employed,7.33,705,13,3,54.99,6.1,12.76,6,2.69,Home,0
CUST016013,49,Male,South,Single,Master,Business,15.31,735,34,1,6.57,1,9.87,2,3.14,Home,1
CUST016014,34,Female,West,Single,High School,Student,15.21,721,33,0,9.95,13.37,14.24,3,6.63,Personal,1
CUST016015,58,Female,North,Single,Bachelor,Student,10.49,666,31,0,33.85,14.22,19.98,8,0.17,Car,0
CUST016016,56,Female,North,Single,Bachelor,Salaried,12.9,531,15,0,23.39,20.12,20.17,3,9.47,Business,0
CUST016017,56,Female,West,Single,Bachelor,Business,12.57,672,23,1,51.18,20.29,13.08,3,7.52,Education,0
CUST016018,31,Male,East,Married,PhD,Salaried,10.62,673,20,2,33.59,8.45,9.76,3,5.71,Education,0
CUST016019,24,Male,North,Single,Master,Salaried,11.17,726,29,2,22.01,9.04,9.84,8,4.42,Education,0
CUST016020,43,Female,West,Married,PhD,Salaried,20.37,691,12,5,44.16,14.08,11.23,7,17.69,Car,0
CUST016021,21,Female,South,Married,Bachelor,Salaried,8.15,647,16,3,53.92,14.59,21.66,6,1.36,Business,0
CUST016022,45,Female,North,Married,Master,Student,19.32,542,7,5,14.35,15.55,17.72,8,6.28,Home,0
CUST016023,56,Female,East,Married,PhD,Student,8.72,711,15,5,30.18,6.72,13.69,6,4.81,Car,0
CUST016024,34,Female,East,Married,PhD,Salaried,11.34,740,18,3,17.27,2.62,19.65,7,22.69,Home,1
CUST016025,44,Female,South,Married,Master,Self-Employed,15.74,632,24,4,42.71,17.74,6.85,5,1.56,Home,0
CUST016026,28,Male,North,Single,Master,Salaried,9.71,717,18,5,35.35,24.74,20.35,8,7.8,Car,0
CUST016027,54,Female,North,Married,Master,Salaried,14.74,688,2,4,49.76,25.18,15.29,8,10.79,Education,0
CUST016028,55,Male,North,Single,PhD,Student,15.35,760,24,5,51.69,26.41,12.31,3,9.12,Personal,0
CUST016029,29,Female,North,Single,PhD,Self-Employed,12.86,643,12,5,14.12,2.4,17.54,9,1.71,Home,0
CUST016030,25,Female,East,Single,Bachelor,Student,13.95,542,18,4,6.57,7.04,17.07,1,4.18,Car,1
CUST016031,39,Female,South,Single,PhD,Salaried,7.89,685,8,4,21.56,9.99,6.59,4,15.51,Car,0
CUST016032,51,Female,West,Single,PhD,Student,18.02,589,28,1,35.47,6.44,11.18,1,2.85,Car,1
CUST016033,30,Male,West,Married,Bachelor,Business,16.38,704,5,1,22.34,12.04,14.65,6,7.26,Personal,0
CUST016034,39,Male,South,Single,PhD,Self-Employed,18.53,782,22,2,21.04,22.46,12.14,6,10.6,Car,1
CUST016035,43,Female,South,Single,High School,Student,24.42,660,5,1,6.97,25.62,21.5,3,4.4,Education,1
CUST016036,39,Female,West,Married,PhD,Self-Employed,16.1,700,23,2,42.09,14.17,14.08,8,2.39,Car,0
CUST016037,48,Female,West,Single,High School,Student,5.55,606,31,4,25.14,14.85,14.62,6,12.34,Education,0
